date,t,time_label,price,load_kw,pv_kw,pvfc_kw,q_kwh,charge_kwh,discharge_kwh,E_kwh,kappa_plan_kwh,emergency_kwh,kappa_act_kwh,surplus_kwh,y_binary
2025-07-26,74,12:10-12:20,0.4551,4295.9064,7703.0993,6865.6513,0,428.2908167,0,6978.24087,0,0,139.5746667,139.5746667,1
2025-07-26,75,12:20-12:30,0.4463,4512.89,7935.3375,6865.6513,0,392.1268833,0,7331.155065,0,0,178.2810333,178.2810333,1
2025-07-26,76,12:30-12:40,0.4113,4609.6676,7916.2237,6865.6513,0,375.9972833,0,7669.55262,0,0,175.0954,175.0954,1
2025-07-26,77,12:40-12:50,0.5682,4488.1805,7762.0083,6865.6513,0,396.2451333,0,8026.17324,0,0,149.3928333,149.3928333,1
2025-07-26,78,12:50-13:00,0.8279,4339.52,7651.65,6865.6513,0,421.0218833,0,8405.092935,0,0,130.9997833,130.9997833,1
2025-07-26,79,13:00-13:10,0.8636,4441.0482,7652.7097,6637.8157,0,366.1279167,0,8734.60806,0,0,169.149,169.149,1
2025-07-26,80,13:10-13:20,0.8416,4456.6352,7726.0765,6637.8157,0,363.5300833,0,9061.785135,0,0,181.3768,181.3768,1
2025-07-26,81,13:20-13:30,0.8618,4309.13,7776.825,6637.8157,0,388.1142833,0,9411.08799,0,0,189.8348833,189.8348833,1
2025-07-26,82,13:30-13:40,0.8623,4265.1128,7700.4663,6637.8157,0,395.4504833,0,9766.993425,0,0,177.1084333,177.1084333,1
2025-07-26,83,13:40-13:50,0.9026,4306.6964,7475.5663,6637.8157,0,388.5198833,0,10116.66132,0,0,139.6251,139.6251,1
2025-07-26,84,13:50-14:00,0.9754,4357.35,7124.2125,6637.8157,0,380.0776167,0,10458.73118,0,0,81.06613333,81.06613333,1
2025-07-26,85,14:00-14:10,1.0002,4393.9859,6714.9611,5010.006,0,102.6700167,0,10551.13419,0,0,284.1591833,284.1591833,1
2025-07-26,86,14:10-14:20,0.9978,4529.7643,6407.1834,5010.006,0,80.04028333,0,10623.17045,0,0,232.8629,232.8629,1
2025-07-26,87,14:20-14:30,1.0271,4698.12,6260.9625,5010.006,0,-1.218439923e-12,0,10623.17044,51.981,0,260.47375,260.47375,0
2025-07-26,88,14:30-14:40,1.0906,4696.595,6177.9716,5010.006,0,52.23516667,0,10670.1821,0,0,194.6609333,194.6609333,1
2025-07-26,89,14:40-14:50,0.9376,4627.2593,5927.8334,5010.006,0,63.79111667,0,10727.5941,0,0,152.9712333,152.9712333,1
2025-07-26,90,14:50-15:00,0.6694,4527.3,5580.825,5010.006,0,80.451,0,10800,0,0,95.1365,95.1365,1
2025-07-26,91,15:00-15:10,0.66,4388.3627,5435.2461,4519.0006,0,-3.469446952e-14,0,10800,21.77298333,0,174.4805667,174.4805667,0
2025-07-26,92,15:10-15:20,0.7217,4562.992,5377.5302,4519.0006,7.3319,0,-0,10800,0,0,143.0882667,143.0882667,0
2025-07-26,93,15:20-15:30,0.7308,4804.31,5309.475,4519.0006,44.890273,0,2.661293667,10797.04301,0,0,131.7457333,131.7457333,0
2025-07-26,94,15:30-15:40,0.7534,4524.741,5212.536,4519.0006,0,0,0.9567333333,10795.97997,0,0,115.5892333,115.5892333,0
2025-07-26,95,15:40-15:50,0.7823,4492.2004,4913.5624,4519.0006,0,4.4667,0,10800,0,0,65.7603,65.7603,1
2025-07-26,96,15:50-16:00,0.8055,4760.73,4533.7125,4519.0006,40.28823333,0,-0,10800,0,0,2.451983333,2.451983333,0
2025-07-26,97,16:00-16:10,0.8271,4621.1164,4366.0259,2974.8359,274.3800833,0,-0,10800,0,0,231.865,231.865,0
2025-07-26,98,16:10-16:20,0.8519,4527.4461,4074.6436,2974.8359,258.7683667,0,-0,10800,0,0,183.3012833,183.3012833,0
2025-07-26,99,16:20-16:30,0.8791,4666.38,3635.55,2974.8359,281.9240167,0,-0,10800,0,0,110.1190167,110.1190167,0
2025-07-26,100,16:30-16:40,0.9024,4688.2731,3366.9485,2974.8359,285.5728667,0,-0,10800,0,0,65.3521,65.3521,0
2025-07-26,101,16:40-16:50,0.9163,4395.132,3076.7144,2974.8359,236.7160167,0,-0,10800,0,0,16.97975,16.97975,0
2025-07-26,102,16:50-17:00,0.9264,4025.91,2707.5375,2974.8359,175.1790167,0,-0,10800,0,44.54973333,0,-44.54973333,0
2025-07-26,103,17:00-17:10,0.9462,4018.0553,2403.7093,1144.4467,478.9347667,0,-0,10800,0,0,209.8771,209.8771,0
2025-07-26,104,17:10-17:20,0.9742,4046.716,2054.1761,1144.4467,483.71155,0,-0,10800,0,0,151.6215667,151.6215667,0
2025-07-26,105,17:20-17:30,0.9862,3928.96,1677.1125,1144.4467,464.08555,0,-0,10800,0,0,88.77763333,88.77763333,0
2025-07-26,106,17:30-17:40,0.976,3840.051,1423.9166,1144.4467,449.2673833,0,0,10800,0,0,46.57831667,46.57831667,0
2025-07-26,107,17:40-17:50,1.0742,4018.4337,1199.611,1144.4467,478.9978333,0,-0,10800,0,0,9.19405,9.19405,0
2025-07-26,108,17:50-18:00,1.2313,4205.98,953.55,1144.4467,510.25555,0,0,10800,0,31.81611667,0,-31.81611667,0
2025-07-26,109,18:00-18:10,1.2561,3926.8763,730.311,0,438.9239,0,215.5554833,10560.49391,0,0,121.7185,121.7185,0
2025-07-26,110,18:10-18:20,1.2447,3834.7494,523.266,0,639.1249,0,0,10560.49391,0,0,87.211,87.211,0
2025-07-26,111,18:20-18:30,1.2545,4086.64,316.8,0,681.1066667,0,0,10560.49391,0,0,52.8,52.8,0
2025-07-26,112,18:30-18:40,1.2522,4181.7836,119.6076,0,696.9639333,0,0,10560.49391,0,0,19.9346,19.9346,0
2025-07-26,113,18:40-18:50,1.2881,4125.7758,13.3183,0,0,0,687.6293,9796.461352,0,0,2.219716667,2.219716667,0
2025-07-26,114,18:50-19:00,1.3466,4046.64,0,0,0,0,674.44,9047.083574,0,0,0,0,0
2025-07-26,115,19:00-19:10,1.3523,4050.6771,0.279,0,0,0,675.11285,8296.958185,0,0,0.0465,0.0465,0
2025-07-26,116,19:10-19:20,1.3445,4199.5308,0,0,0,0,699.9218,7519.267296,0,0,0,0,0
2025-07-26,117,19:20-19:30,1.3483,4341.37,0,0,0,0,723.5616667,6715.309889,0,0,0,0,0
2025-07-26,118,19:30-19:40,1.349,4248.1659,0.02,0,0,0,708.02765,5928.6125,0,0,0.003333333333,0.003333333333,0
2025-07-26,119,19:40-19:50,1.3473,4182.9535,0,0,0,0,697.1589167,5153.991481,0,0,0,0,0
2025-07-26,120,19:50-20:00,1.3482,4216.44,0,0,0,0,702.74,4373.169259,0,0,0,0,0
2025-07-26,121,20:00-20:10,1.3513,4181.7328,0.0014,0,0,0,696.9554667,3598.774296,0,0,0.0002333333333,0.0002333333333,0
2025-07-26,122,20:10-20:20,1.34,4221.557,0,0,0,0,703.5928333,2817.004481,0,0,0,0,0
2025-07-26,123,20:20-20:30,1.3489,4348.98,0,0,0,0,724.83,2011.637815,0,0,0,0,0
2025-07-26,124,20:30-20:40,1.3952,4382.8442,0,0,0,0,730.4740333,1200,0,0,0,0,0
2025-07-26,125,20:40-20:50,1.2226,4220.2318,0,0,703.3719667,0,-0,1200,0,0,0,0,0
2025-07-26,126,20:50-21:00,0.9332,4074.58,0,0,679.0966667,0,0,1200,0,0,0,0,0
2025-07-26,127,21:00-21:10,0.9068,4264.9164,0,0,710.8194,0,0,1200,0,0,0,0,0
2025-07-26,128,21:10-21:20,0.9371,4376.9866,0,0,729.4977667,0,0,1200,0,0,0,0,0
2025-07-26,129,21:20-21:30,0.9371,4316.93,0,0,719.4883333,0,0,1200,0,0,0,0,0
2025-07-26,130,21:30-21:40,0.9871,4320.7877,0,0,720.1312833,0,-0,1200,0,0,0,0,0
2025-07-26,131,21:40-21:50,0.7764,3953.7894,0,0,658.9649,0,-0,1200,0,0,0,0,0
2025-07-26,132,21:50-22:00,0.4209,3458.37,0,0,1409.728333,833.3333333,0,1950,0,0,0,0,1
2025-07-26,133,22:00-22:10,0.3859,3567.0066,0,0,1427.834433,833.3333333,0,2700,0,0,0,0,1
2025-07-26,134,22:10-22:20,0.4368,3612.3219,0,0,602.05365,0,0,2700,0,0,0,0,0
2025-07-26,135,22:20-22:30,0.4198,3520.72,0,0,1420.12,833.3333333,0,3450,0,0,0,0,1
2025-07-26,136,22:30-22:40,0.4186,3840.0964,0,0,1473.3494,833.3333333,0,4200,0,0,0,0,1
2025-07-26,137,22:40-22:50,0.4241,3839.4873,0,0,639.91455,0,0,4200,0,0,0,0,0
2025-07-26,138,22:50-23:00,0.4237,3539.17,0,0,1423.195,833.3333333,0,4950,0,0,0,0,1
2025-07-26,139,23:00-23:10,0.4248,3710.8281,0,0,618.47135,0,0,4950,0,0,0,0,0
2025-07-26,140,23:10-23:20,0.424,3829.9047,0,0,971.6507833,333.3333333,0,5250,0,0,0,0,1
2025-07-26,141,23:20-23:30,0.422,3578.48,0,0,1429.746667,833.3333333,0,6000,0,0,0,0,1
2025-07-26,142,23:30-23:40,0.424,3305.5615,0,0,550.9269167,8.210716058e-13,0,6000,0,0,0,0,0
2025-07-26,143,23:40-23:50,0.4271,3800.2183,0,0,633.3697167,0,0,6000,0,0,0,0,0
2025-07-26,144,23:50-24:00,0.4276,4651.52,0,0,775.2533333,0,0,6000,0,0,0,0,0
2025-07-27,1,0:00-0:10,0.4248,4637.2981,0,0,1606.21635,833.3333333,0,6750,0,0,0,0,1
2025-07-27,2,0:10-0:20,0.4245,4470.0714,0,0,1578.345233,833.3333333,0,7500,0,0,0,0,1
2025-07-27,3,0:20-0:30,0.4269,4528.36,0,0,1588.06,833.3333333,0,8250,0,0,0,0,1
2025-07-27,4,0:30-0:40,0.4272,4502.8362,0,0,1583.806033,833.3333333,0,9000,0,0,0,0,1
2025-07-27,5,0:40-0:50,0.4271,4636.7082,0,0,1606.118033,833.3333333,0,9750,0,0,0,0,1
2025-07-27,6,0:50-1:00,0.4285,4772.73,0,0,795.455,0,0,9750,0,0,0,0,0
2025-07-27,7,1:00-1:10,0.4311,4510.129,0,0,751.6881667,0,0,9750,0,0,0,0,0
2025-07-27,8,1:10-1:20,0.4302,4613.3408,0,0,768.8901333,0,0,9750,0,0,0,0,0
2025-07-27,9,1:20-1:30,0.4279,4970.01,0,0,1161.668333,333.3333333,0,10050,0,0,0,0,1
2025-07-27,10,1:30-1:40,0.4312,4662.7944,0,0,777.1324,0,0,10050,0,0,0,0,0
2025-07-27,11,1:40-1:50,0.4333,4231.7018,0,0,705.2836333,0,0,10050,0,0,0,0,0
2025-07-27,12,1:50-2:00,0.4311,4158.31,0,0,693.0516667,0,0,10050,0,0,0,0,0
2025-07-27,13,2:00-2:10,0.4293,4374.5311,0,0,729.0885167,0,0,10050,0,0,0,0,0
2025-07-27,14,2:10-2:20,0.4324,4385.7453,0,0,730.95755,0,0,10050,0,0,0,0,0
2025-07-27,15,2:20-2:30,0.4367,4265.49,0,0,710.915,0,0,10050,0,0,0,0,0
2025-07-27,16,2:30-2:40,0.4348,4479.5291,0,0,746.5881833,0,0,10050,0,0,0,0,0
2025-07-27,17,2:40-2:50,0.4335,4421.174,0,0,736.8623333,0,0,10050,0,0,0,0,0
2025-07-27,18,2:50-3:00,0.4357,4087.69,0,0,681.2816667,0,0,10050,0,0,0,0,0
2025-07-27,19,3:00-3:10,0.4374,4112.0503,0,0,685.3417167,0,0,10050,0,0,0,0,0
2025-07-27,20,3:10-3:20,0.4371,4172.9745,0,0,695.49575,0,0,10050,0,0,0,0,0
2025-07-27,21,3:20-3:30,0.4356,4170.41,0,0,695.0683333,0,0,10050,0,0,0,0,0
2025-07-27,22,3:30-3:40,0.4353,4320.0816,0,0,720.0136,0,0,10050,0,0,0,0,0
2025-07-27,23,3:40-3:50,0.436,4250.1097,0.0032,0,708.3516167,0,0,10050,0,0,0.0005333333333,0.0005333333333,0
2025-07-27,24,3:50-4:00,0.4378,4053.23,0,0,675.5383333,0,0,10050,0,0,0,0,0
2025-07-27,25,4:00-4:10,0.4401,4205.3366,0,0,700.8894333,0,0,10050,0,0,0,0,0
2025-07-27,26,4:10-4:20,0.4389,4275.3394,0.0442,0,712.5565667,0,0,10050,0,0,0.007366666667,0.007366666667,0
2025-07-27,27,4:20-4:30,0.4364,4214.69,0,0,702.4483333,0,0,10050,0,0,0,0,0
2025-07-27,28,4:30-4:40,0.4393,4400.9913,0,0,733.49855,0,0,10050,0,0,0,0,0
2025-07-27,29,4:40-4:50,0.4422,4470.264,0.616,0,745.044,0,0,10050,0,0,0.1026666667,0.1026666667,0
2025-07-27,30,4:50-5:00,0.4395,4277.51,0,0,712.9183333,0,0,10050,0,0,0,0,0
2025-07-27,31,5:00-5:10,0.4333,4084.5544,9.1718,838.1091,541.0742167,0,0,10050,0,138.1562167,0,-138.1562167,0
2025-07-27,32,5:10-5:20,0.4439,4117.2294,107.3081,838.1091,546.52005,0,0,10050,0,121.8001667,0,-121.8001667,0
2025-07-27,33,5:20-5:30,0.4301,4162.42,290.55,838.1091,554.0518167,0,0,10050,0,91.25985,0,-91.25985,0
2025-07-27,34,5:30-5:40,0.3713,3909.3046,476.5872,838.1091,1345.19925,833.3333333,0,10800,0,60.25365,0,-60.25365,1
2025-07-27,35,5:40-5:50,0.5708,4295.7476,668.9964,838.1091,576.2730833,0,0,10800,0,28.18545,0,-28.18545,0
2025-07-27,36,5:50-6:00,0.9099,5161.22,881.3625,838.1091,0,0,720.5184833,9999.423907,0,0,7.2089,7.2089,0
2025-07-27,37,6:00-6:10,0.9368,5348.8973,1102.9975,2146.289,0,0,533.76805,9406.348296,0,173.8819167,0,-173.8819167,0
2025-07-27,38,6:10-6:20,0.8758,5346.564,1281.2559,2146.289,0,0,533.3791667,8813.704778,0,144.1721833,0,-144.1721833,0
2025-07-27,39,6:20-6:30,0.8759,5359.59,1464.15,2146.289,0,0,535.5501667,8218.649037,0,113.6898333,0,-113.6898333,0
2025-07-27,40,6:30-6:40,0.8601,5074.3569,1763.6809,2146.289,0,0,488.0113167,7676.414241,0,63.76801667,0,-63.76801667,0
2025-07-27,41,6:40-6:50,0.8442,4914.6921,2103.9503,2146.289,0,0,461.4005167,7163.747,0,7.05645,0,-7.05645,0
2025-07-27,42,6:50-7:00,0.8334,4971.62,2365.0125,2146.289,0,0,470.8885,6640.537556,0,0,36.45391667,36.45391667,0
2025-07-27,43,7:00-7:10,0.8092,4927.0345,2497.6437,3320.1022,0,0,267.82205,6342.9575,0,137.0764167,0,-137.0764167,0
2025-07-27,44,7:10-7:20,0.7972,4915.636,2708.4703,3320.1022,0,0,265.9223,6047.488278,0,101.93865,0,-101.93865,0
2025-07-27,45,7:20-7:30,0.7644,4952.19,3030.375,3320.1022,0,0,272.0146333,5745.249796,0,48.28786667,0,-48.28786667,0
2025-07-27,46,7:30-7:40,0.6899,4996.3961,3306.5648,3320.1022,0,0,279.3823167,5434.825,0,2.256233333,0,-2.256233333,0
2025-07-27,47,7:40-7:50,0.86,5691.9881,3568.5036,3320.1022,0,0,395.3143167,4995.58687,0,0,41.40023333,41.40023333,0
2025-07-27,48,7:50-8:00,1.1617,6688.73,3813.5625,3320.1022,0,0,561.4379667,4371.766907,0,0,82.24338333,82.24338333,0
2025-07-27,49,8:00-8:10,1.1683,6872.3727,4000.4557,4834.7821,0,0,339.5984333,3994.435315,0,139.0544,0,-139.0544,0
2025-07-27,50,8:10-8:20,1.0956,6725.2087,4258.7297,4834.7821,0,0,315.0711,3644.356315,0,96.00873333,0,-96.00873333,0
2025-07-27,51,8:20-8:30,1.0849,6736.14,4542.9,4834.7821,0,0,316.8929833,3292.253,0,48.64701667,0,-48.64701667,0
2025-07-27,52,8:30-8:40,1.061,6915.1911,4686.1312,4834.7821,0,0,346.7348333,2906.992074,0,24.77515,0,-24.77515,0
2025-07-27,53,8:40-8:50,1.043,6991.5539,4896.9313,4834.7821,0,0,359.4619667,2507.589889,0,0,10.3582,10.3582,0
2025-07-27,54,8:50-9:00,1.036,6930.11,5164.0125,4834.7821,0,0,349.2213167,2119.566204,0,0,54.87173333,54.87173333,0
2025-07-27,55,9:00-9:10,1.0147,6923.4425,5328.2446,6687.2979,0,0,39.35743333,2075.835722,0,226.5088833,0,-226.5088833,0
2025-07-27,56,9:10-9:20,0.9922,6876.0775,5868.8233,6687.2979,0,0,31.46326667,2040.876537,0,136.4124333,0,-136.4124333,0
2025-07-27,57,9:20-9:30,0.97,6774.48,6644.4375,6687.2979,0,0,14.53035,2024.731704,0,7.1434,0,-7.1434,0
2025-07-27,58,9:30-9:40,0.9422,6728.7047,6970.9246,6687.2979,0,0,6.901133333,2017.063778,0,0,47.27111667,47.27111667,0
2025-07-27,59,9:40-9:50,0.9569,6715.711,7111.0936,6687.2979,0,0,4.735516667,2011.802093,0,0,70.63261667,70.63261667,0
2025-07-27,60,9:50-10:00,0.9977,6714.07,7212.075,6687.2979,0,0,4.462016667,2006.844296,0,0,87.46285,87.46285,0
2025-07-27,61,10:00-10:10,0.9919,6732.3985,7166.549,7485.2538,0,125.4758833,0,2119.772591,0,53.11746667,0,-53.11746667,1
2025-07-27,62,10:10-10:20,0.9588,6753.3524,7272.8476,7485.2538,0,121.9835667,0,2229.557801,0,35.40103333,0,-35.40103333,1
2025-07-27,63,10:20-10:30,0.9549,6759.75,7464.4125,7485.2538,0,120.9173,0,2338.383371,0,3.47355,0,-3.47355,1
2025-07-27,64,10:30-10:40,0.9839,6775.863,7412.2896,7485.2538,0,118.2318,0,2444.791991,0,12.1607,0,-12.1607,1
2025-07-27,65,10:40-10:50,0.799,6944.8975,7593.8337,7485.2538,0,90.05938333,0,2525.845436,0,0,18.09665,18.09665,1
2025-07-27,66,10:50-11:00,0.5025,7015.27,8120.1,7485.2538,0,78.33063333,0,2596.343006,0,0,105.8077,105.8077,1
2025-07-27,67,11:00-11:10,0.4662,6618.6604,8550.9558,8276.3426,557.0529667,833.3333333,0,3346.343006,0,0,45.76886667,45.76886667,1
2025-07-27,68,11:10-11:20,0.5007,6568.1578,8556.9874,8276.3426,216.8559708,501.5534374,0,3797.7411,0,0,46.77413333,46.77413333,1
2025-07-27,69,11:20-11:30,0.4827,6852.42,8372.625,8276.3426,596.0129,833.3333333,0,4547.7411,0,0,16.04706667,16.04706667,1
2025-07-27,70,11:30-11:40,0.4785,6670.9417,8528.627,8276.3426,565.7665167,833.3333333,0,5297.7411,0,0,42.0474,42.0474,1
2025-07-27,71,11:40-11:50,0.4662,6533.5769,8642.1774,8276.3426,542.8723833,833.3333333,0,6047.7411,0,0,60.97246667,60.97246667,1
2025-07-27,72,11:50-12:00,0.4432,6589.91,8564.5125,8276.3426,552.2612333,833.3333333,0,6797.7411,0,0,48.02831667,48.02831667,1
2025-07-27,73,12:00-12:10,0.4411,6467.6453,8527.9815,7859.8494,601.2993167,833.3333333,0,7547.7411,0,0,111.35535,111.35535,1
2025-07-27,74,12:10-12:20,0.4551,6485.151,8424.081,7859.8494,604.2169333,833.3333333,0,8297.7411,0,0,94.0386,94.0386,1
2025-07-27,75,12:20-12:30,0.4463,6625.14,8230.6875,7859.8494,627.5484333,833.3333333,0,9047.7411,0,0,61.80635,61.80635,1
2025-07-27,76,12:30-12:40,0.4113,6548.6128,8050.7825,7859.8494,614.7939,833.3333333,0,9797.7411,0,0,31.82218333,31.82218333,1
2025-07-27,77,12:40-12:50,0.5682,6664.9388,7794.8101,7859.8494,0,199.1517667,0,9976.97769,0,10.83988333,0,-10.83988333,1
2025-07-27,78,12:50-13:00,0.8279,6919.97,7641.675,7859.8494,0,156.6465667,0,10117.9596,0,36.3624,0,-36.3624,1
2025-07-27,79,13:00-13:10,0.8636,6844.574,7859.6994,7649.213,0,134.1065,0,10238.65545,0,0,35.08106667,35.08106667,1
2025-07-27,80,13:10-13:20,0.8416,6901.4717,7833.0652,7649.213,0,124.62355,0,10350.81664,0,0,30.64203333,30.64203333,1
2025-07-27,81,13:20-13:30,0.8618,7035.3,7457.025,7649.213,0,102.3188333,0,10442.90359,0,32.03133333,0,-32.03133333,1
2025-07-27,82,13:30-13:40,0.8623,6742.8667,7223.9639,7649.213,0,151.0577167,0,10578.85554,0,70.87485,0,-70.87485,1
2025-07-27,83,13:40-13:50,0.9026,6723.7496,7076.8577,7649.213,0,154.2439,0,10717.67505,0,95.39255,0,-95.39255,1
2025-07-27,84,13:50-14:00,0.9754,7100.38,6915.375,7649.213,0,91.47216667,0,10800,0,122.3063333,0,-122.3063333,1
2025-07-27,85,14:00-14:10,1.0002,7273.37,6749.1845,6862.6548,0,0,68.45253333,10723.94163,0,18.91171667,0,-18.91171667,0
2025-07-27,86,14:10-14:20,0.9978,7296.1605,6613.8011,6862.6548,0,0,72.25095,10643.6628,0,41.47561667,0,-41.47561667,0
2025-07-27,87,14:20-14:30,1.0271,7291,6421.8,6862.6548,0,0,71.39086667,10564.33961,0,73.4758,0,-73.4758,0
2025-07-27,88,14:30-14:40,1.0906,7291.2297,6071.2218,6862.6548,0,0,71.42915,10484.97389,0,131.9055,0,-131.9055,0
2025-07-27,89,14:40-14:50,0.9376,7384.0883,5892.8689,6862.6548,0,0,86.90558333,10388.41213,0,161.6309833,0,-161.6309833,0
2025-07-27,90,14:50-15:00,0.6694,7511.6,5821.725,6862.6548,108.1575333,0,0,10388.41213,0,173.4883,0,-173.4883,0
2025-07-27,91,15:00-15:10,0.66,7489.6846,5488.6323,5010.6,870.5006226,457.319856,0,10800,0,0,79.67205,79.67205,1
2025-07-27,92,15:10-15:20,0.7217,7276.1406,5301.6607,5010.6,377.5901,0,0,10800,0,0,48.51011667,48.51011667,0
2025-07-27,93,15:20-15:30,0.7308,7024.4,5234.475,5010.6,335.6333333,0,0,10800,0,0,37.3125,37.3125,0
2025-07-27,94,15:30-15:40,0.7534,6986.578,4845.4941,5010.6,329.3296667,0,0,10800,0,27.51765,0,-27.51765,0
2025-07-27,95,15:40-15:50,0.7823,7169.2475,4544.5075,5010.6,359.7745833,0,0,10800,0,77.68208333,0,-77.68208333,0
2025-07-27,96,15:50-16:00,0.8055,7364.58,4398.9375,5010.6,392.33,0,0,10800,0,101.94375,0,-101.94375,0
2025-07-27,97,16:00-16:10,0.8271,7325.0163,4048.428,3138.9375,697.6798,0,-0,10800,0,0,151.58175,151.58175,0
2025-07-27,98,16:10-16:20,0.8519,7241.1181,3660.9995,3138.9375,683.6967667,0,-0,10800,0,0,87.01033333,87.01033333,0
2025-07-27,99,16:20-16:30,0.8791,7231.44,3333,3138.9375,682.08375,0,-0,10800,0,0,32.34375,32.34375,0
2025-07-27,100,16:30-16:40,0.9024,7254.134,3001.8313,3138.9375,685.8660833,0,0,10800,0,22.85103333,0,-22.85103333,0
2025-07-27,101,16:40-16:50,0.9163,7353.1165,2799.456,3138.9375,702.3631667,0,-0,10800,0,56.58025,0,-56.58025,0
2025-07-27,102,16:50-17:00,0.9264,7472.27,2694.225,3138.9375,722.2220833,0,-0,10800,0,74.11875,0,-74.11875,0
2025-07-27,103,17:00-17:10,0.9462,7447.4797,2488.4866,1162.95,1047.421617,-0,0,10800,0,0,220.9227667,220.9227667,0
2025-07-27,104,17:10-17:20,0.9742,7196.6271,2180.5186,1162.95,1005.61285,-0,0,10800,0,0,169.5947667,169.5947667,0
2025-07-27,105,17:20-17:30,0.9862,7115.22,1858.65,1162.95,992.045,0,0,10800,0,0,115.95,115.95,0
2025-07-27,106,17:30-17:40,0.976,7550.2155,1603.981,1162.95,1064.54425,0,0,10800,0,0,73.50516667,73.50516667,0
2025-07-27,107,17:40-17:50,1.0742,6936.9039,1320.0092,1162.95,962.32565,0,0,10800,0,0,26.17653333,26.17653333,0
2025-07-27,108,17:50-18:00,1.2313,5630.45,1005.525,1162.95,744.5833333,0,-0,10800,0,26.2375,0,-26.2375,0
2025-07-27,109,18:00-18:10,1.2561,5609.1931,762.2527,0,934.8655167,0,0,10800,0,0,127.0421167,127.0421167,0
2025-07-27,110,18:10-18:20,1.2447,5790.3963,545.3664,0,965.06605,0,0,10800,0,0,90.8944,90.8944,0
2025-07-27,111,18:20-18:30,1.2545,5606.05,321.6,0,934.3416667,0,0,10800,0,0,53.6,53.6,0
2025-07-27,112,18:30-18:40,1.2522,5627.2318,119.7463,0,937.8719667,0,0,10800,0,0,19.95771667,19.95771667,0
2025-07-27,113,18:40-18:50,1.2881,5758.6882,13.962,0,959.7813667,0,0,10800,0,0,2.327,2.327,0
2025-07-27,114,18:50-19:00,1.3466,5790.72,0,0,131.7866667,0,833.3333333,9874.074074,0,0,0,0,0
2025-07-27,115,19:00-19:10,1.3523,5671.9469,0.1924,0,111.99115,0,833.3333333,8948.148148,0,0,0.03206666667,0.03206666667,0
2025-07-27,116,19:10-19:20,1.3445,5700.0057,0,0,116.6676167,0,833.3333333,8022.222222,0,0,0,0,0
2025-07-27,117,19:20-19:30,1.3483,5843.12,0,0,140.52,0,833.3333333,7096.296296,0,0,0,0,0
2025-07-27,118,19:30-19:40,1.349,5785.1462,0.0138,0,130.8577,0,833.3333333,6170.37037,0,0,0.0023,0.0023,0
2025-07-27,119,19:40-19:50,1.3473,5722.823,0,0,120.4705,0,833.3333333,5244.444444,0,0,0,0,0
2025-07-27,120,19:50-20:00,1.3482,5680.89,0,0,113.4816667,0,833.3333333,4318.518519,0,0,0,0,0
2025-07-27,121,20:00-20:10,1.3513,5514.6532,0,0,85.77553333,0,833.3333333,3392.592593,0,0,0,0,0
2025-07-27,122,20:10-20:20,1.34,5596.3476,0,0,626.0579333,0,306.6666667,3051.851852,0,0,0,0,0
2025-07-27,123,20:20-20:30,1.3489,5873.52,0,0,145.5866667,0,833.3333333,2125.925926,0,0,0,0,0
2025-07-27,124,20:30-20:40,1.3952,5886.3414,0,0,147.7235667,0,833.3333333,1200,0,0,0,0,0
2025-07-27,125,20:40-20:50,1.2226,5769.1545,0,0,961.52575,0,0,1200,0,0,0,0,0
2025-07-27,126,20:50-21:00,0.9332,5688.04,0,0,948.0066667,0,0,1200,0,0,0,0,0
2025-07-27,127,21:00-21:10,0.9068,5679.1203,0,0,946.52005,0,0,1200,0,0,0,0,0
2025-07-27,128,21:10-21:20,0.9371,5749.3655,0,0,958.2275833,0,0,1200,0,0,0,0,0
2025-07-27,129,21:20-21:30,0.9371,5876.26,0,0,979.3766667,0,0,1200,0,0,0,0,0
2025-07-27,130,21:30-21:40,0.9871,5914.3948,0,0,985.7324667,0,-0,1200,0,0,0,0,0
2025-07-27,131,21:40-21:50,0.7764,5360.9336,0,0,893.4889333,0,-0,1200,0,0,0,0,0
2025-07-27,132,21:50-22:00,0.4209,4532.76,0,0,1588.793333,833.3333333,0,1950,0,0,0,0,1
2025-07-27,133,22:00-22:10,0.3859,4368.5771,0,0,1561.429517,833.3333333,0,2700,0,0,0,0,1
2025-07-27,134,22:10-22:20,0.4368,4656.725,0,0,776.1208333,0,0,2700,0,0,0,0,0
2025-07-27,135,22:20-22:30,0.4198,4834.1,0,0,1639.016667,833.3333333,0,3450,0,0,0,0,1
2025-07-27,136,22:30-22:40,0.4186,4554.1577,0,0,1592.359617,833.3333333,0,4200,0,0,0,0,1
2025-07-27,137,22:40-22:50,0.4241,4512.2652,0,0,752.0442,0,0,4200,0,0,0,0,0
2025-07-27,138,22:50-23:00,0.4237,4759.68,0,0,1626.613333,833.3333333,0,4950,0,0,0,0,1
2025-07-27,139,23:00-23:10,0.4248,4678.1697,0,0,779.69495,0,0,4950,0,0,0,0,0
2025-07-27,140,23:10-23:20,0.424,4573.5591,0,0,1095.593183,333.3333333,0,5250,0,0,0,0,1
2025-07-27,141,23:20-23:30,0.422,4567.16,0,0,1594.526667,833.3333333,0,6000,0,0,0,0,1
2025-07-27,142,23:30-23:40,0.424,4466.8278,0,0,744.4713,-0,0,6000,0,0,0,0,0
