date,incumbent,solver_status,solver_message,objective,best_bound,mip_gap,node_count,runtime_seconds,q_plan,cost_plan,emergency_energy,cost_em,cost_total,emergency_periods,emergency_segments,charge_total,discharge_total,curtail_plan_total,curtail_act_total,E_0,E_144,gates_all_pass
2025-07-27,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48401.8278794221,48401.8278794221,0.0,1.0,0.10904239999945275,76807.70519341563,48401.8278794221,3370.1119500000004,14536.565931058336,62938.39381048043,44,11,20894.15952674897,16924.269216666664,0.0,2522.737033333334,6000.0,6000.0,True
2025-07-28,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50706.132163658636,50706.132163658636,0.0,1.0,0.06573410000055446,79707.7222674897,50706.132163658636,5175.360916666665,23059.816030583333,73765.94819424197,44,9,20493.058600823042,16599.377466666665,0.0,3034.5248166666665,6000.0,6000.0,True
2025-07-29,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),49122.87327349156,49122.87327349156,0.0,1.0,0.06599070000083884,76325.38235077572,49122.87327349156,6714.862066666666,25684.9830204,74807.85629389156,55,2,18945.417547942383,15345.78821383333,0.0,3371.369133333333,6000.0,6000.0,True
2025-07-30,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45294.436031772035,45294.436031772035,0.0,1.0,0.1061844999967434,69431.69387674896,45294.436031772035,9696.228716666667,36944.231368425004,82238.66740019704,61,5,18302.282860082298,14824.849116666666,0.0,1547.2348,6000.0,6000.0,True
2025-07-31,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),46985.55174257658,46985.55174257658,0.0,1.0,0.05518559999836725,72838.80353683127,46985.55174257658,6986.2926499999985,29212.490520591666,76198.04226316824,64,5,17809.26905349794,14425.50793333333,0.0,1746.3387999999995,6000.0,6000.0,True
2025-08-01,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),24985.830178112334,24985.830178112334,0.0,1.0,0.1673201000012341,40902.11177999999,24985.83017811233,1458.5553166666664,4874.672294083332,29860.50247219566,14,3,16005.523666666673,12964.474169999998,13233.305983333326,18068.257933333327,6000.0,6000.0,True
2025-08-02,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),24700.34771747333,24700.34771747333,0.0,1.0,0.05959360000269953,40506.074016666666,24700.347717473327,1400.9496833333333,4836.950476524999,29537.298193998326,14,1,16000.0,12960.0,6077.134800000001,17939.998766666664,6000.0,6000.0,True
2025-08-03,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43203.41252014667,43203.41252014667,0.0,1.0,0.09203999999954249,64525.7089,43203.41252014667,4804.56811666666,17930.49158619164,61133.904106338305,43,6,16006.14063786008,12964.973916666666,1148.9901288065855,3449.630312139913,6000.0,6000.0,True
2025-08-04,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45912.424613101255,45912.424613101255,0.0,1.0,0.04881739999837009,69034.37046296295,45912.42461310125,4947.315399999998,21343.75983209166,67256.1844451929,45,6,17397.92796296296,14092.321649999998,0.0,5260.4244666666655,6000.0,6000.0,True
2025-08-05,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43552.66120221239,43552.66120221239,0.0,1.0,0.09303429999999935,65848.49826008231,43552.66120221239,6672.369533333308,25854.725591158203,69407.38679337059,46,7,16823.56286008235,13627.085916666667,482.024633333288,4172.081116666594,6000.0,6000.0,True
2025-08-06,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),49012.962245920324,49012.962245920324,0.0,1.0,0.1087788000004366,73485.66221790123,49012.962245920324,5797.276483333333,25144.29360668333,74157.25585260366,43,2,19225.19956790123,15572.411649999998,0.0,7515.751516666666,6000.0,6000.0,True
2025-08-07,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48053.51245147928,48053.512451479284,0.0,1.0,0.08325300000069547,75908.02334423868,48053.51245147927,2186.12165,8485.452239066666,56538.96469054594,24,5,19197.421460905352,15549.911383333332,0.0,11058.649666666664,6000.0,6000.0,True
2025-08-08,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),23540.466426908333,23540.46642690833,1.5454149213174718e-16,1.0,0.14810619999843766,39207.025299999994,23540.46642690833,1491.4242000000004,5363.457750225002,28903.924177133333,18,6,16000.0,12960.0,21549.071583333327,21883.278249999996,6000.0,6000.0,True
2025-08-09,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),23844.259031828333,23844.259031828333,0.0,1.0,0.10119309999936377,39588.54283333333,23844.259031828333,1642.9139666666663,6058.648925099998,29902.90795692833,15,3,15999.999999999998,12959.999999999998,16506.696683333335,19269.5278,6000.0,6000.0,True
2025-08-10,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45694.62374911827,45694.62374911827,0.0,1.0,0.047527099999570055,69106.44536687242,45694.62374911827,5917.123733333334,27043.850602241662,72738.47435135994,34,3,16528.121316872424,13387.778266666666,0.0,6578.607000000001,6000.0,6000.0,True
2025-08-11,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43802.33768334432,43802.33768334432,0.0,1.0,0.10952529999849503,67391.02075205761,43802.33768334432,3954.906150000001,16198.221517200003,60000.55920054432,41,12,17129.46650205761,13874.867866666666,0.0,3530.0749333333333,6000.0,6000.0,True
2025-08-12,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),47631.92336391773,47631.92336391773,0.0,1.0,0.05936989999827347,74098.53157263374,47631.923363917726,3190.7862499999997,12851.64368348333,60483.567047401055,38,7,17042.139855967067,13804.133283333333,0.0,6290.767599999999,6000.0,6000.0,True
2025-08-13,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43343.96564471259,43343.96564471259,0.0,1.0,0.05841990000044461,66280.71684423868,43343.96564471259,5461.88845,23497.39989353333,66841.36553824591,53,9,16724.28979423868,13546.674733333333,0.0,2444.010783333333,6000.0,6000.0,True
2025-08-14,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45227.896972032344,45227.896972032344,0.0,1.0,0.08614790000137873,67776.45853065843,45227.89697203234,6383.708249999999,28261.301954558323,73489.19892659066,50,3,18281.3595473251,14807.901233333334,101.32805000000282,4760.417483333333,6000.0,6000.0,True
2025-08-15,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),24484.209825231665,24484.209825231665,0.0,1.0,0.07605010000042967,40458.251116666666,24484.209825231665,1571.5058500000002,5698.470737266667,30182.68056249833,14,1,15999.999999999996,12959.999999999996,9322.43215,21830.030083333335,6000.0,6000.0,True
2025-08-16,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),25683.464300306434,25683.464300306434,0.0,1.0,0.09017989999847487,41611.8004065,25683.464300306434,1838.6189000000002,6660.053533925001,32343.517834231436,14,1,16073.248016666668,13019.3308935,12167.123733333334,23467.221816666664,6000.0,6000.0,True
2025-08-17,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45754.62642968736,45754.62642968736,0.0,1.0,0.05960350000168546,70972.1548584362,45754.62642968736,3136.4651833333332,13146.725558733333,58901.3519884207,28,8,17987.403991769548,14569.797233333331,0.0,7525.619666666666,6000.0,6000.0,True
2025-08-18,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45267.59327669679,45267.59327669678,1.6073215047482988e-16,1.0,0.055888999999297084,68632.60725658436,45267.59327669679,3966.019783333333,16921.991776324998,62189.58505302179,41,8,18449.95547325103,14944.46393333333,0.0,4699.019883333334,6000.0,6000.0,True
2025-08-19,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),44312.31751212401,44312.31751212401,0.0,1.0,0.06206620000011753,67150.77162633745,44312.31751212401,4122.040499999998,16033.973830866656,60346.29134299067,40,8,16680.470226337446,13511.180883333334,0.0,3785.862733333334,6000.0,6000.0,True
2025-08-20,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48561.75304905915,48561.75304905915,0.0,1.0,0.05033560000083526,75843.9992483539,48561.75304905915,4564.186016666667,20428.836476541663,68990.58952560081,36,4,20044.867798353906,16236.342916666666,0.0,5948.9693166666675,6000.0,6000.0,True
2025-08-21,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),46346.37082553166,46346.37082553166,0.0,1.0,0.09481940000114264,71906.03910246912,46346.37082553166,2799.63115,11625.439573241667,57971.81039877333,29,9,18837.755802469128,15258.582199999999,0.0,5282.078166666667,6000.0,6000.0,True
2025-08-22,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),24910.829081689997,24910.829081689997,0.0,1.0,0.06401190000178758,40796.21363333333,24910.829081689997,1597.8734833333333,5909.016407483334,30819.84548917333,15,2,15999.999999999998,12960.0,14745.716033333332,18123.517716666665,6000.0,6000.0,True
2025-08-23,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),23443.542892849997,23443.542892849997,0.0,1.0,0.06242910000219126,39317.04806666666,23443.542892849997,1706.2995666666561,6062.699012066641,29506.24190491664,23,9,15999.999999999996,12960.0,15824.748733333334,15453.341483333325,6000.0,6000.0,True
2025-08-24,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45116.394629038725,45116.39462903872,1.612708123955527e-16,1.0,0.06746410000050673,67799.47353683127,45116.394629038725,4883.9877,21110.29463044167,66226.6892594804,41,3,18700.56572016461,15147.458233333333,338.97945000000124,5396.764266666666,6000.0,6000.0,True
2025-08-25,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),56584.87680594247,56584.87680594246,0.0,1.0,0.058566899999277666,89209.30098045267,56584.87680594246,2115.7967,8448.8698472,65033.74665314246,19,3,22572.25489711934,18283.526466666666,0.0,16263.282233333332,6000.0,6000.0,True
2025-08-26,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45731.74929859166,45731.74929859166,0.0,1.0,0.13001570000051288,68495.5381930041,45731.74929859167,5448.786833333329,22425.659918758316,68157.40921734998,50,5,18671.455226337443,15123.878733333333,747.4885666666703,4867.930149999999,6000.0,6000.0,True
2025-08-27,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),44942.46966887895,44942.46966887894,1.6189492183652218e-16,1.0,0.07539760000145179,68780.39686851851,44942.46966887895,5510.904166666667,20212.962354433334,65155.432023312285,46,9,19712.733518518522,15967.314149999998,0.0,2631.7328,6000.0,6000.0,True
2025-08-28,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),44385.51837810088,44385.51837810088,0.0,1.0,0.06546779999916907,68561.39238395062,44385.51837810088,7115.019016666666,27164.371058674995,71549.88943677588,62,5,17778.16061728395,14400.310099999999,0.0,1530.7659,6000.0,6000.0,True
2025-08-29,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),25146.841695006664,25146.841695006664,0.0,1.0,0.06391010000152164,41344.97131666666,25146.841695006668,1486.5566,5653.462683316667,30800.304378323333,14,3,16000.0,12960.0,9033.037666666663,17236.307566666663,6000.0,6000.0,True
2025-08-30,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),25012.601009690614,25012.60100969061,1.4544584170523702e-16,1.0,0.19289149999895017,41137.986212076125,25012.60100969061,1250.8823666666667,4746.800414466667,29759.401424157277,12,3,16205.732870576128,13126.643625166666,12907.878983333336,20797.059500000003,6000.0,6000.0,True
2025-08-31,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),44863.62265353403,44863.62265353403,0.0,1.0,0.08614309999757097,67138.36693580246,44863.622653534025,7562.77125,32481.504698166667,77345.12735170069,44,4,17943.655802469133,14534.361199999998,0.0,4645.220499999999,6000.0,6000.0,True
2025-09-01,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),39967.321405558636,39967.32140555864,0.0,1.0,0.053106499999557855,64809.37382489711,39967.32140555864,1601.0867666666663,6315.664933941665,46282.986339500305,17,6,18009.76767489712,14587.911816666667,0.0,9414.4702,6000.0,6000.0,True
2025-09-02,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),35617.674189226105,35617.674189226105,0.0,1.0,0.09852580000006128,55691.47249567901,35617.674189226105,4418.120766666665,18529.239547124995,54146.913736351096,47,9,18025.17234567901,14600.389599999999,0.0,2627.054666666668,6000.0,6000.0,True
2025-09-03,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),38405.44548897428,38405.44548897428,0.0,1.0,0.10323690000222996,60363.588582510274,38405.44548897428,3404.349483333335,14467.801949675004,52873.24743864928,35,8,16431.879732510282,13309.82258333333,0.0,5098.163666666667,6000.0,6000.0,True
2025-09-04,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),37715.52868011994,37715.52868011994,0.0,1.0,0.073958600001788,57951.09717098765,37715.52868011994,4518.3589999999995,20121.071335225002,57836.60001534494,39,5,17173.825987654323,13910.79905,0.0,5280.863683333335,6000.0,6000.0,True
2025-09-05,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),17809.11030049833,17809.11030049833,0.0,1.0,0.06956500000160304,31172.460483333332,17809.11030049833,1771.9607499999959,6760.25505492499,24569.36535542332,19,4,15999.999999999996,12960.0,23654.217033333334,23080.15956666666,6000.0,6000.0,True
2025-09-06,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),17637.755323395,17637.755323395,0.0,1.0,0.15720860000146786,31248.377549999997,17637.755323394995,1397.4674666666665,5541.089532383332,23178.844855778327,16,1,15999.999999999998,12960.0,21647.271683333336,21884.761316666667,6000.0,6000.0,True
2025-09-07,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),35752.40647418283,35752.40647418284,0.0,1.0,0.06764839999959804,54967.96407345679,35752.40647418283,6224.3935999999985,28128.486301374993,63880.892775557826,53,4,16278.011790123455,13185.18955,0.0,3138.551816666667,6000.0,6000.0,True
2025-09-08,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),40238.63052021284,40238.63052021284,0.0,1.0,0.08244960000229185,64329.2872,40238.63052021284,2966.8291,12846.026668666666,53084.65718887951,31,8,18550.816666666666,15026.161499999998,0.0,4375.891599999999,6000.0,6000.0,True
2025-09-09,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36157.516622568146,36157.516622568146,0.0,1.0,0.090350499998749,55527.48897962963,36157.516622568146,4880.240666666661,19484.65042919164,55642.16705175978,44,9,16480.324629629627,13349.062950000003,2740.1887166666706,4173.6337,6000.0,6000.0,True
2025-09-10,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),40699.258418341225,40699.258418341225,0.0,1.0,0.08786270000200602,66016.09970987654,40699.258418341225,3266.569950000001,14464.611249175003,55163.86966751623,37,9,19011.0448765432,15398.946349999997,0.0,4354.572483333333,6000.0,6000.0,True
2025-09-11,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),40966.96924358543,40966.96924358543,0.0,1.0,0.0876105000024836,64631.59346358023,40966.96924358543,4521.208883333332,20930.227772333328,61897.19701591876,29,1,18112.886913580245,14671.438399999995,0.0,12215.26805,6000.0,6000.0,True
2025-09-12,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),18098.23650671895,18098.236506718946,2.010128890591698e-16,1.0,0.2100734999985434,32100.70212683333,18098.23650671895,1633.4007499999993,6535.277104283331,24633.51361100228,23,7,16035.825316666667,12989.018506499997,22066.373799999994,19135.639866666665,6000.0,6000.0,True
2025-09-13,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),17908.956791413337,17908.956791413337,0.0,1.0,0.07643259999895236,31750.373633333336,17908.956791413337,1238.7416333333333,5113.120444408333,23022.07723582167,19,4,16000.0,12959.999999999996,23223.567616666664,21942.013783333332,6000.0,6000.0,True
2025-09-14,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43739.193493505736,43739.193493505736,0.0,1.0,0.06634240000130376,70494.23443950617,43739.193493505736,1421.2500833333331,6229.655935033332,49968.84942853907,17,5,22006.876172839504,17825.5697,0.0,7634.853300000001,6000.0,6000.0,True
2025-09-15,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),37290.697391290494,37290.697391290494,0.0,1.0,0.11521110000103363,57788.3383691358,37290.697391290494,4835.978229835392,20398.04937200494,57688.746763295436,48,8,18435.020082304523,14932.366266666666,3303.0606701646134,4054.632150000005,6000.0,6000.0,True
2025-09-16,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43971.598262606625,43971.59826260662,0.0,1.0,0.061952100000780774,70307.67232674896,43971.598262606625,2568.9426666666677,11771.916999375004,55743.51526198163,26,7,20241.40452674897,16395.537666666663,0.0,9538.978149999997,6000.0,6000.0,True
2025-09-17,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),41535.11528547645,41535.11528547645,0.0,1.0,0.06680249999772059,65387.27965534979,41535.11528547646,5324.0605000000005,21864.577222125,63399.69250760146,43,3,20658.139238683125,16733.092783333334,0.0,6826.175299999998,6000.0,6000.0,True
2025-09-18,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),38134.81758947531,38134.81758947531,0.0,1.0,0.17365540000173496,58726.393771810704,38134.81758947531,6791.153816666665,28398.647182374993,66533.4647718503,48,7,18614.2379218107,15077.532716666665,1548.8795000000016,3024.7912666666666,6000.0,6000.0,True
2025-09-19,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),18517.792150771667,18517.792150771667,0.0,1.0,0.09111459999985527,32597.2033,18517.792150771667,1639.3419999999996,6806.218330049998,25324.010480821664,25,4,16000.000000000002,12960.0,14548.296033333329,15095.192983333329,6000.0,6000.0,True
2025-09-20,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),18600.512837754995,18600.512837754995,0.0,1.0,0.09082209999905899,32685.185283333325,18600.512837754995,1619.4088999999633,6540.157976741581,25140.670814496574,20,5,16000.00000000002,12960.000000000022,17266.56125,15619.160449999961,6000.0,6000.0,True
2025-09-21,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),41012.248852837765,41012.248852837765,0.0,1.0,0.07110310000280151,64908.7148761255,41012.24885283777,2528.4410666666663,11064.021166016664,52076.27001885444,22,6,18773.913119958845,15206.869627166667,0.0,5582.624966666666,6000.0,6000.0,True
2025-09-22,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),44351.5859913263,44351.5859913263,0.0,1.0,0.0738863999977184,69956.78973765431,44351.5859913263,3704.6298166666656,17508.341321549997,61859.927312876294,26,1,21380.312654320987,17318.053249999997,0.0,8985.140266666667,6000.0,6000.0,True
2025-09-23,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43341.14766613098,43341.14766613097,0.0,1.0,0.09628210000300896,68149.93810955966,43341.14766613097,3500.28855,15243.816230966668,58584.96389709764,31,3,20545.36934855967,16641.749172333337,0.0,5629.990900000001,6000.0,6000.0,True
2025-09-24,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),38275.24968757765,38275.249687577656,0.0,1.0,0.17016709999734303,60304.49460349794,38275.249687577656,7263.415500000001,25777.02811493334,64052.277802510995,44,8,20462.780534979418,16574.85223333333,2657.7569851851863,2616.756701851854,6000.0,6000.0,True
2025-09-25,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),40556.65664025265,40556.65664025265,0.0,1.0,0.0917860000008659,64208.18388806583,40556.65664025265,3659.381283333334,16622.150581,57178.80722125265,35,7,19852.318621399172,16080.378083333333,0.0,3760.1757333333326,6000.0,6000.0,True
2025-09-26,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),18527.11001101333,18527.11001101333,0.0,1.0,0.0987712999994983,32778.32818333333,18527.11001101333,1360.4902,5606.4744579,24133.58446891333,12,3,15999.999999999998,12960.0,7743.059766666667,13404.574883333335,6000.0,6000.0,True
2025-09-27,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),18888.163941352,18888.163941352,0.0,1.0,0.09997769999972661,33321.8168275,18888.163941352002,3377.4807999999994,13151.839162816665,32040.003104168667,26,5,16041.987249999998,12994.0096725,19546.8932,15850.017799999998,6000.0,6000.0,True
2025-09-28,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),40269.95971906219,40269.9597190622,0.0,1.0,0.11063189999913448,64435.38725622221,40269.95971906219,5257.291116666666,22144.962968383334,62414.92268744553,46,6,20067.842488888884,16254.952416,0.0,2392.159133333333,6000.0,6000.0,True
2025-09-29,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43534.5998409072,43534.5998409072,0.0,1.0,0.075960699999996,68978.52173148148,43534.59984090719,3734.545766666667,16645.983488283335,60180.58332919053,31,5,21200.766481481478,17172.62085,0.0,5925.030266666667,6000.0,6000.0,True
2025-09-30,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42958.52387968076,42958.52387968075,1.6937168592110145e-16,1.0,0.0701755999980378,67128.0995925926,42958.52387968076,8438.243766666666,35436.41420842499,78394.93808810576,35,2,21623.735925925925,17515.2261,0.0,6035.658766666666,6000.0,6000.0,True
2025-10-01,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36860.2555262616,36860.2555262616,0.0,1.0,0.07005130000106874,59597.897480041145,36860.25552626161,3200.6944000000003,15019.834077866668,51880.089604128276,20,4,18939.81559670782,15341.25063333333,0.0,9538.505383333333,6000.0,6000.0,True
2025-10-02,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),40943.204018168,40943.204018168,0.0,1.0,0.05591570000251522,67103.99937510287,40943.204018168,1826.19595,8239.217541283333,49182.42155945133,14,3,21743.477325102882,17612.216633333333,0.0,13068.151516666669,6000.0,6000.0,True
2025-10-03,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),15209.936491556666,15209.936491556666,0.0,1.0,0.062067999999271706,28898.461983333335,15209.936491556666,1294.6958666666665,5528.130473358333,20738.066964915,13,4,16000.0,12960.0,17119.539549999998,19336.004149999997,6000.0,6000.0,True
2025-10-04,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),16442.834283146665,16442.834283146665,0.0,1.0,0.0919106000001193,30871.075549999994,16442.834283146665,1247.4410333333333,5294.175917916666,21737.01020106333,9,2,16000.0,12960.000000000002,5585.093616666666,15982.534149999998,6000.0,6000.0,True
2025-10-05,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),40278.39140958062,40278.39140958062,0.0,1.0,0.06863109999903827,66777.31795823044,40278.39140958062,1451.2263833333332,6764.447781941666,47042.83919152228,13,4,21647.75767489712,17534.683716666666,0.0,9379.509316666667,6000.0,6000.0,True
2025-10-06,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36213.599333222344,36213.599333222344,0.0,1.0,0.10027380000246922,57490.62678991769,36213.599333222344,7020.647633333334,28338.722134950003,64552.32146817235,46,4,19282.232139917694,15618.608033333334,2477.7320499999987,3114.541066666667,6000.0,6000.0,True
2025-10-07,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36603.925243704776,36603.925243704776,0.0,1.0,0.12417540000024019,59897.02492263375,36603.925243704776,4371.524983333331,20011.380266291657,56615.30550999643,41,7,19989.911522633745,16191.828333333333,0.0,2698.903716666667,6000.0,6000.0,True
2025-10-08,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36139.018787237204,36139.018787237204,0.0,1.0,0.11786270000084187,58082.19890041152,36139.018787237204,5682.3215666666665,26232.851639924997,62371.8704271622,44,5,19996.617633744856,16197.260283333333,0.0,3486.667449999999,6000.0,6000.0,True
2025-10-09,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),41896.60672963658,41896.60672963658,0.0,1.0,0.12631859999964945,68569.43597736626,41896.60672963658,2103.248016666667,9867.672185833335,51764.27891546991,18,4,22521.421810699583,18242.351666666666,0.0,10633.632166666666,6000.0,6000.0,True
2025-10-10,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),16902.28760008,16902.28760008,0.0,1.0,0.08602149999933317,31385.860533333333,16902.287600080002,1360.4742,5671.920939925001,22574.208540005005,9,2,16000.000000000004,12959.999999999998,11348.780516666664,20362.723816666665,6000.0,6000.0,True
2025-10-11,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),16533.32560032833,16533.32560032833,0.0,1.0,0.16194460000042454,30799.857799999998,16533.32560032833,1493.3336166666668,6260.687999350001,22794.013599678332,13,3,16000.0,12960.0,10070.566749999998,15146.877833333332,6000.0,6000.0,True
2025-10-12,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),37908.1691064429,37908.1691064429,0.0,1.0,0.06323010000050999,62135.33609238683,37908.1691064429,3124.5208000000002,14423.299677925002,52331.468784367906,30,9,20710.057942386833,16775.146933333333,0.0,2809.9898999999996,6000.0,6000.0,True
2025-10-13,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),39601.80375493407,39601.80375493407,0.0,1.0,0.06303729999854113,64128.38205020575,39601.80375493407,4289.167649999999,20161.486769183335,59763.29052411741,26,1,20830.357983539096,16872.589966666666,0.0,7432.386383333333,6000.0,6000.0,True
2025-10-14,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),41602.33182611222,41602.33182611222,0.0,1.0,0.05981160000010277,67516.15979979423,41602.33182611222,4687.949566666665,22208.821129399992,63811.15295551221,32,3,21529.32534979424,17438.753533333333,0.0,7339.708266666667,6000.0,6000.0,True
2025-10-15,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43004.71795576919,43004.71795576919,0.0,1.0,0.06751059999805875,70029.20143539093,43004.7179557692,4002.4258333333337,18765.575332225002,61770.2932879942,29,3,22912.139835390943,18558.833266666665,0.0,7758.297049999999,6000.0,6000.0,True
2025-10-16,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),41242.009540702966,41242.00954070297,0.0,1.0,0.04935009999826434,66647.06827246296,41242.009540702966,5777.288983333332,25357.823727466668,66599.83326816963,36,1,22736.089679629626,18416.232640499995,0.0,5138.027266666666,6000.0,6000.0,True
2025-10-17,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),15967.492324814999,15967.492324814999,0.0,1.0,0.21443949999957113,30083.088,15967.492324814997,3763.749699999975,15839.435191499942,31806.92751631494,30,5,16000.0,12960.000000000002,20219.529866666664,14802.638383333308,6000.0,6000.0,True
2025-10-18,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),17325.745270323332,17325.745270323332,0.0,1.0,0.045910300003015436,31930.251599999996,17325.745270323336,1652.9556499999999,6787.8976923499995,24113.642962673337,15,2,16000.0,12960.0,9202.874949999996,14466.61398333333,6000.0,6000.0,True
2025-10-19,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42516.062158590736,42516.062158590736,0.0,1.0,0.0907426999983727,68651.97656337448,42516.06215859074,4426.261433333331,20286.404436133325,62802.46659472407,32,5,23577.787263374485,19098.007683333333,0.0,4712.735883333333,6000.0,6000.0,True
2025-10-20,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45050.58427757749,45050.58427757748,0.0,1.0,0.04656990000148653,72612.9579010288,45050.58427757748,3008.518666666666,13017.507120949997,58068.091398527475,30,7,23748.17658436214,19236.023033333335,0.0,6668.54065,6000.0,6000.0,True
2025-10-21,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43651.4233942658,43651.4233942658,0.0,1.0,0.11834730000191485,71392.3163728395,43651.4233942658,5290.4514500000005,24232.661118633332,67884.08451289914,36,1,23211.96783950617,18801.693949999997,0.0,5809.912583333333,6000.0,6000.0,True
2025-10-22,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42224.05249482228,42224.05249482228,0.0,1.0,0.09043129999918165,68373.20716358024,42224.05249482228,5366.090516666665,22132.272225941662,64356.32472076394,38,4,22550.278580246908,18265.72565,0.0,3899.8480499999996,6000.0,6000.0,True
